class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season;is_fragile
p;13.22;s;t;p;t;d;c;p;8.12;7.19;s;s;p;u;w;t;f;k;d;u;f
p;15.36;s;t;p;t;d;c;p;8.51;7.7;s;s;p;u;w;t;f;k;d;u;f
p;14.45;s;t;p;t;d;c;p;9.83;8.11;s;s;p;u;w;t;f;k;d;u;f
p;14.17;s;t;p;t;d;c;p;7.68;7.31;s;s;p;u;w;t;f;k;d;a;f
p;13.23;s;t;p;t;d;c;p;7.23;7.08;s;s;p;u;w;t;f;k;d;a;f
p;15.27;s;t;p;t;d;c;p;8.36;7.85;s;s;p;u;w;t;f;k;d;u;f
p;14.96;s;t;p;t;d;c;p;9.39;8.54;s;s;p;u;w;t;f;k;d;u;f
p;18.36;s;t;p;t;d;c;p;10.04;8.66;s;s;p;u;w;t;f;k;d;a;f
p;14.24;s;t;p;t;d;c;p;9.23;7.99;s;s;p;u;w;t;f;k;d;u;f
p;15.26;s;t;p;t;d;c;p;8.91;7.95;s;s;p;u;w;t;f;k;d;u;f
p;12.46;s;t;p;t;d;c;p;8.43;7.67;s;s;p;u;w;t;f;k;d;a;f
p;14.07;s;t;p;t;d;c;p;9.01;8.36;s;s;p;u;w;t;f;k;d;u;f
p;15.43;s;t;p;t;d;c;p;8.62;8.52;s;s;p;u;w;t;f;k;d;u;f
p;15.43;s;t;p;t;d;c;p;10.7;8.67;s;s;p;u;w;t;f;k;d;u;f
p;13.92;s;t;p;t;d;c;p;7.22;7.1;s;s;p;u;w;t;f;k;d;u;f
p;12.62;s;t;p;t;d;c;p;9.27;8.56;s;s;p;u;w;t;f;k;d;u;f
p;16.47;s;t;p;t;d;c;p;8.57;8.15;s;s;p;u;w;t;f;k;d;u;f
p;13.85;s;t;p;t;d;c;p;8.93;7.9;s;s;p;u;w;t;f;k;d;a;f
p;12.57;s;t;p;t;d;c;p;8.84;6.82;s;s;p;u;w;t;f;k;d;u;f
p;11.72;s;t;p;t;d;c;p;7.88;6.84;s;s;p;u;w;t;f;k;d;u;f
p;13.42;s;t;p;t;d;c;p;8.02;7.26;s;s;p;u;w;t;f;k;d;u;f
p;13.34;s;t;p;t;d;c;p;7.51;6.82;s;s;p;u;w;t;f;k;d;a;f
p;16.95;s;t;p;t;d;c;p;10.4;9.56;s;s;p;u;w;t;f;k;d;a;f
p;13.67;s;t;p;t;d;c;p;9.23;6.59;s;s;p;u;w;t;f;k;d;u;f
p;17.25;s;t;p;t;d;c;p;11.03;9.36;s;s;p;u;w;t;f;k;d;u;f
p;13.73;s;t;p;t;d;c;p;8.97;7.99;s;s;p;u;w;t;f;k;d;a;f
p;14.32;s;t;p;t;d;c;p;9.34;7.61;s;s;p;u;w;t;f;k;d;u;f
p;14.72;s;t;p;t;d;c;p;9.2;8.57;s;s;p;u;w;t;f;k;d;u;f
p;15.42;s;t;p;t;d;c;p;8.44;8.24;s;s;p;u;w;t;f;k;d;a;f
p;12.11;s;t;p;t;d;c;p;6.26;6.2;s;s;p;u;w;t;f;k;d;a;f
p;13.92;s;t;p;t;d;c;p;9.64;8.13;s;s;p;u;w;t;f;k;d;u;f
p;12.84;s;t;p;t;d;c;p;7.95;6.94;s;s;p;u;w;t;f;k;d;a;f
p;16.4;s;t;p;t;d;c;p;9.71;8.27;s;s;p;u;w;t;f;k;d;a;f
p;18.02;s;t;p;t;d;c;p;11.27;9.26;s;s;p;u;w;t;f;k;d;u;f
p;17.16;s;t;p;t;d;c;p;9.35;8.54;s;s;p;u;w;t;f;k;d;a;f
p;15.64;s;t;p;t;d;c;p;9.96;7.74;s;s;p;u;w;t;f;k;d;a;f
p;18.23;s;t;p;t;d;c;p;10.25;9.46;s;s;p;u;w;t;f;k;d;u;f
p;14.45;s;t;p;t;d;c;p;8.25;7.39;s;s;p;u;w;t;f;k;d;a;f
p;13.65;s;t;p;t;d;c;p;9.28;8.41;s;s;p;u;w;t;f;k;d;u;f
p;11.79;s;t;p;t;d;c;p;9.52;6.8;s;s;p;u;w;t;f;k;d;a;f
p;13.63;s;t;p;t;d;c;p;8.64;7.21;s;s;p;u;w;t;f;k;d;a;f
p;13.27;s;t;p;t;d;c;p;8.95;7.96;s;s;p;u;w;t;f;k;d;a;f
p;15.33;s;t;p;t;d;c;p;8.07;7.35;s;s;p;u;w;t;f;k;d;u;f
p;11.86;s;t;p;t;d;c;p;7.85;6.41;s;s;p;u;w;t;f;k;d;u;f
p;16.51;s;t;p;t;d;c;p;7.88;7.83;s;s;p;u;w;t;f;k;d;u;f
p;12.22;s;t;p;t;d;c;p;8.96;7.21;s;s;p;u;w;t;f;k;d;u;f
p;14.95;s;t;p;t;d;c;p;7.99;7.93;s;s;p;u;w;t;f;k;d;u;f
p;15.23;s;t;p;t;d;c;p;9.32;8.26;s;s;p;u;w;t;f;k;d;a;f
p;16.59;s;t;p;t;d;c;p;11.25;8.45;s;s;p;u;w;t;f;k;d;a;f
p;15.77;s;t;p;t;d;c;p;8.51;7.51;s;s;p;u;w;t;f;k;d;a;f
p;14.35;s;t;p;t;d;c;p;9.23;7.95;s;s;p;u;w;t;f;k;d;u;f
p;12.1;s;t;p;t;d;c;p;7.5;6.22;s;s;p;u;w;t;f;k;d;u;f
p;14.42;s;t;p;t;d;c;p;8.64;7.83;s;s;p;u;w;t;f;k;d;u;f
p;13.83;s;t;p;t;d;c;p;10.12;7.38;s;s;p;u;w;t;f;k;d;a;f
p;14.5;s;t;p;t;d;c;p;9.68;7.86;s;s;p;u;w;t;f;k;d;u;f
p;13.12;s;t;p;t;d;c;p;7.52;6.91;s;s;p;u;w;t;f;k;d;a;f
p;15.56;s;t;p;t;d;c;p;9.16;8.26;s;s;p;u;w;t;f;k;d;a;f
p;14.89;s;t;p;t;d;c;p;9.29;7.98;s;s;p;u;w;t;f;k;d;a;f
p;15.43;s;t;p;t;d;c;p;9.71;9.33;s;s;p;u;w;t;f;k;d;u;f
p;12.97;s;t;p;t;d;c;p;8.41;6.5;s;s;p;u;w;t;f;k;d;u;f
p;10.98;s;t;p;t;d;c;p;8.48;8.38;s;s;p;u;w;t;f;k;d;a;f
p;12.14;s;t;p;t;d;c;p;8.33;7.08;s;s;p;u;w;t;f;k;d;u;f
p;13.57;s;t;p;t;d;c;p;8.11;8.08;s;s;p;u;w;t;f;k;d;a;f
p;14.55;s;t;p;t;d;c;p;9.38;8.21;s;s;p;u;w;t;f;k;d;u;f
p;13.03;s;t;p;t;d;c;p;8.86;7.78;s;s;p;u;w;t;f;k;d;u;f
p;13.8;s;t;p;t;d;c;p;7.53;7.04;s;s;p;u;w;t;f;k;d;a;f
p;16.1;s;t;p;t;d;c;p;9.13;8.84;s;s;p;u;w;t;f;k;d;a;f
p;14.87;s;t;p;t;d;c;p;8.35;6.96;s;s;p;u;w;t;f;k;d;u;f
p;15.32;s;t;p;t;d;c;p;9.18;8.76;s;s;p;u;w;t;f;k;d;u;f
p;16.35;s;t;p;t;d;c;p;9.05;8.23;s;s;p;u;w;t;f;k;d;a;f
p;14.95;s;t;p;t;d;c;p;8.98;8.25;s;s;p;u;w;t;f;k;d;a;f
p;14.33;s;t;p;t;d;c;p;8.09;7.85;s;s;p;u;w;t;f;k;d;a;f
p;12.98;s;t;p;t;d;c;p;9.67;8.38;s;s;p;u;w;t;f;k;d;u;f
p;12.31;s;t;p;t;d;c;p;6.36;5.96;s;s;p;u;w;t;f;k;d;u;f
p;16.28;s;t;p;t;d;c;p;9.83;8.6;s;s;p;u;w;t;f;k;d;a;f
p;14.18;s;t;p;t;d;c;p;8.4;7.32;s;s;p;u;w;t;f;k;d;a;f
p;14.14;s;t;p;t;d;c;p;8.34;7.69;s;s;p;u;w;t;f;k;d;u;f
p;16.45;s;t;p;t;d;c;p;9.88;7.88;s;s;p;u;w;t;f;k;d;u;f
p;15.22;s;t;p;t;d;c;p;8.16;7.87;s;s;p;u;w;t;f;k;d;u;f
p;17.01;s;t;p;t;d;c;p;8.51;8.46;s;s;p;u;w;t;f;k;d;a;f
p;14.15;s;t;p;t;d;c;p;8.41;7.07;s;s;p;u;w;t;f;k;d;u;f
p;16.3;s;t;p;t;d;c;p;8.56;8.18;s;s;p;u;w;t;f;k;d;a;f
p;11.65;s;t;p;t;d;c;p;8.57;6.72;s;s;p;u;w;t;f;k;d;u;f
p;14.72;s;t;p;t;d;c;p;9.58;8.0;s;s;p;u;w;t;f;k;d;u;f
p;15.51;s;t;p;t;d;c;p;8.82;7.88;s;s;p;u;w;t;f;k;d;a;f
p;15.73;s;t;p;t;d;c;p;8.57;8.45;s;s;p;u;w;t;f;k;d;u;f
p;14.56;s;t;p;t;d;c;p;9.42;7.61;s;s;p;u;w;t;f;k;d;u;f
p;20.38;s;t;p;t;d;c;p;9.89;9.67;s;s;p;u;w;t;f;k;d;u;f
p;16.03;s;t;p;t;d;c;p;11.13;8.25;s;s;p;u;w;t;f;k;d;a;f
p;13.42;s;t;p;t;d;c;p;8.38;7.63;s;s;p;u;w;t;f;k;d;u;f
p;16.8;s;t;p;t;d;c;p;9.11;8.22;s;s;p;u;w;t;f;k;d;u;f
p;12.61;s;t;p;t;d;c;p;9.34;7.41;s;s;p;u;w;t;f;k;d;a;f
p;16.84;s;t;p;t;d;c;p;8.05;7.92;s;s;p;u;w;t;f;k;d;a;f
p;12.97;s;t;p;t;d;c;p;7.84;7.41;s;s;p;u;w;t;f;k;d;u;f
p;11.54;s;t;p;t;d;c;p;8.62;7.72;s;s;p;u;w;t;f;k;d;a;f
p;13.87;s;t;p;t;d;c;p;8.25;7.94;s;s;p;u;w;t;f;k;d;u;f
p;12.87;s;t;p;t;d;c;p;8.84;7.18;s;s;p;u;w;t;f;k;d;a;f
p;14.69;s;t;p;t;d;c;p;9.1;8.46;s;s;p;u;w;t;f;k;d;u;f
p;14.65;s;t;p;t;d;c;p;7.65;7.57;s;s;p;u;w;t;f;k;d;a;f
p;17.59;s;t;p;t;d;c;p;9.37;8.45;s;s;p;u;w;t;f;k;d;u;f
p;13.0;s;t;p;t;d;c;p;9.02;7.66;s;s;p;u;w;t;f;k;d;u;f
p;17.28;s;t;p;t;d;c;p;9.23;8.63;s;s;p;u;w;t;f;k;d;u;f
p;15.32;s;t;p;t;d;c;p;8.35;7.83;s;s;p;u;w;t;f;k;d;a;f
p;12.79;s;t;p;t;d;c;p;7.16;6.8;s;s;p;u;w;t;f;k;d;a;f
p;9.88;s;t;p;t;d;c;p;7.35;6.71;s;s;p;u;w;t;f;k;d;a;f
p;14.57;s;t;p;t;d;c;p;9.33;7.68;s;s;p;u;w;t;f;k;d;u;f
p;15.33;s;t;p;t;d;c;p;8.79;8.16;s;s;p;u;w;t;f;k;d;a;f
p;12.47;s;t;p;t;d;c;p;8.66;7.76;s;s;p;u;w;t;f;k;d;u;f
p;14.04;s;t;p;t;d;c;p;9.02;7.83;s;s;p;u;w;t;f;k;d;u;f
p;15.45;s;t;p;t;d;c;p;8.76;8.06;s;s;p;u;w;t;f;k;d;u;f
p;16.45;s;t;p;t;d;c;p;9.87;8.64;s;s;p;u;w;t;f;k;d;u;f
p;13.61;s;t;p;t;d;c;p;7.57;7.27;s;s;p;u;w;t;f;k;d;u;f
p;13.18;s;t;p;t;d;c;p;7.5;7.31;s;s;p;u;w;t;f;k;d;a;f
p;15.04;s;t;p;t;d;c;p;11.21;8.43;s;s;p;u;w;t;f;k;d;u;f
p;12.28;s;t;p;t;d;c;p;7.77;6.53;s;s;p;u;w;t;f;k;d;a;f
p;16.82;s;t;p;t;d;c;p;10.29;9.48;s;s;p;u;w;t;f;k;d;u;f
p;13.38;s;t;p;t;d;c;p;8.44;7.06;s;s;p;u;w;t;f;k;d;u;f
p;14.25;s;t;p;t;d;c;p;9.17;7.9;s;s;p;u;w;t;f;k;d;a;f
p;18.0;s;t;p;t;d;c;p;10.79;8.43;s;s;p;u;w;t;f;k;d;u;f
p;14.16;s;t;p;t;d;c;p;10.68;7.56;s;s;p;u;w;t;f;k;d;u;f
p;16.04;s;t;p;t;d;c;p;8.82;7.4;s;s;p;u;w;t;f;k;d;a;f
p;16.19;s;t;p;t;d;c;p;9.19;7.83;s;s;p;u;w;t;f;k;d;u;f
p;15.41;s;t;p;t;d;c;p;8.58;8.01;s;s;p;u;w;t;f;k;d;a;f
p;13.71;s;t;p;t;d;c;p;8.33;7.26;s;s;p;u;w;t;f;k;d;u;f
p;16.44;s;t;p;t;d;c;p;9.92;7.66;s;s;p;u;w;t;f;k;d;u;f
p;15.83;s;t;p;t;d;c;p;9.39;8.26;s;s;p;u;w;t;f;k;d;a;f
p;14.91;s;t;p;t;d;c;p;9.22;8.47;s;s;p;u;w;t;f;k;d;a;f
p;17.25;s;t;p;t;d;c;p;9.05;8.65;s;s;p;u;w;t;f;k;d;u;f
p;13.13;s;t;p;t;d;c;p;6.9;6.61;s;s;p;u;w;t;f;k;d;u;f
p;13.33;s;t;p;t;d;c;p;9.0;8.51;s;s;p;u;w;t;f;k;d;a;f
p;14.36;s;t;p;t;d;c;p;8.05;8.02;s;s;p;u;w;t;f;k;d;u;f
p;12.16;s;t;p;t;d;c;p;8.01;7.28;s;s;p;u;w;t;f;k;d;u;f
p;17.26;s;t;p;t;d;c;p;9.66;8.69;s;s;p;u;w;t;f;k;d;u;f
p;14.59;s;t;p;t;d;c;p;8.77;8.59;s;s;p;u;w;t;f;k;d;a;f
p;14.76;s;t;p;t;d;c;p;9.59;7.84;s;s;p;u;w;t;f;k;d;u;f
p;16.38;s;t;p;t;d;c;p;9.8;8.0;s;s;p;u;w;t;f;k;d;u;f
p;16.46;s;t;p;t;d;c;p;10.44;7.79;s;s;p;u;w;t;f;k;d;a;f
p;15.66;s;t;p;t;d;c;p;8.74;8.25;s;s;p;u;w;t;f;k;d;a;f
p;11.93;s;t;p;t;d;c;p;8.26;7.38;s;s;p;u;w;t;f;k;d;a;f
p;14.81;s;t;p;t;d;c;p;9.87;7.28;s;s;p;u;w;t;f;k;d;a;f
p;14.29;s;t;p;t;d;c;p;8.91;7.79;s;s;p;u;w;t;f;k;d;a;f
p;15.57;s;t;p;t;d;c;p;8.42;8.08;s;s;p;u;w;t;f;k;d;u;f
p;11.46;s;t;p;t;d;c;p;8.64;7.67;s;s;p;u;w;t;f;k;d;a;f
p;13.26;s;t;p;t;d;c;p;7.75;7.42;s;s;p;u;w;t;f;k;d;a;f
p;18.01;s;t;p;t;d;c;p;9.44;8.5;s;s;p;u;w;t;f;k;d;a;f
p;17.22;s;t;p;t;d;c;p;8.74;8.39;s;s;p;u;w;t;f;k;d;u;f
p;14.09;s;t;p;t;d;c;p;8.1;7.55;s;s;p;u;w;t;f;k;d;a;f
p;18.63;s;t;p;t;d;c;p;9.85;9.8;s;s;p;u;w;t;f;k;d;u;f
p;15.1;s;t;p;t;d;c;p;9.49;7.74;s;s;p;u;w;t;f;k;d;a;f
p;17.55;s;t;p;t;d;c;p;9.97;8.67;s;s;p;u;w;t;f;k;d;a;f
p;11.49;s;t;p;t;d;c;p;7.89;6.78;s;s;p;u;w;t;f;k;d;u;f
p;15.54;s;t;p;t;d;c;p;9.77;8.56;s;s;p;u;w;t;f;k;d;a;f
p;12.58;s;t;p;t;d;c;p;9.15;7.48;s;s;p;u;w;t;f;k;d;a;f
p;17.6;s;t;p;t;d;c;p;9.99;8.46;s;s;p;u;w;t;f;k;d;a;f
p;13.38;s;t;p;t;d;c;p;9.2;7.99;s;s;p;u;w;t;f;k;d;u;f
p;14.78;s;t;p;t;d;c;p;8.57;6.93;s;s;p;u;w;t;f;k;d;u;f
p;15.56;s;t;p;t;d;c;p;10.41;7.97;s;s;p;u;w;t;f;k;d;u;f
p;12.53;s;t;p;t;d;c;p;9.3;6.63;s;s;p;u;w;t;f;k;d;a;f
p;14.66;s;t;p;t;d;c;p;8.07;7.99;s;s;p;u;w;t;f;k;d;u;f
p;17.29;s;t;p;t;d;c;p;8.22;8.06;s;s;p;u;w;t;f;k;d;u;f
p;16.49;s;t;p;t;d;c;p;11.25;8.53;s;s;p;u;w;t;f;k;d;u;f
p;11.97;s;t;p;t;d;c;p;8.67;7.19;s;s;p;u;w;t;f;k;d;u;f
p;17.67;s;t;p;t;d;c;p;10.09;8.28;s;s;p;u;w;t;f;k;d;a;f
p;12.68;s;t;p;t;d;c;p;8.28;6.78;s;s;p;u;w;t;f;k;d;a;f
p;10.3;s;t;p;t;d;c;p;6.4;6.01;s;s;p;u;w;t;f;k;d;a;f
p;15.28;s;t;p;t;d;c;p;9.34;9.13;s;s;p;u;w;t;f;k;d;a;f
p;16.17;s;t;p;t;d;c;p;8.87;8.69;s;s;p;u;w;t;f;k;d;u;f
p;18.34;s;t;p;t;d;c;p;10.7;8.7;s;s;p;u;w;t;f;k;d;u;f
p;17.53;s;t;p;t;d;c;p;8.87;7.09;s;s;p;u;w;t;f;k;d;a;f
p;13.81;s;t;p;t;d;c;p;9.51;8.45;s;s;p;u;w;t;f;k;d;a;f
p;17.71;s;t;p;t;d;c;p;11.35;9.32;s;s;p;u;w;t;f;k;d;u;f
p;16.79;s;t;p;t;d;c;p;10.51;8.56;s;s;p;u;w;t;f;k;d;a;f
p;12.1;s;t;p;t;d;c;p;9.21;6.92;s;s;p;u;w;t;f;k;d;u;f
p;14.48;s;t;p;t;d;c;p;9.83;8.09;s;s;p;u;w;t;f;k;d;a;f
p;16.5;s;t;p;t;d;c;p;9.36;7.82;s;s;p;u;w;t;f;k;d;u;f
p;14.1;s;t;p;t;d;c;p;8.88;8.02;s;s;p;u;w;t;f;k;d;u;f
p;11.15;s;t;p;t;d;c;p;6.89;6.84;s;s;p;u;w;t;f;k;d;u;f
p;15.58;s;t;p;t;d;c;p;9.25;8.74;s;s;p;u;w;t;f;k;d;u;f
p;18.2;s;t;p;t;d;c;p;8.68;8.53;s;s;p;u;w;t;f;k;d;a;f
p;14.68;s;t;p;t;d;c;p;8.36;7.98;s;s;p;u;w;t;f;k;d;a;f
p;12.54;s;t;p;t;d;c;p;9.28;7.55;s;s;p;u;w;t;f;k;d;a;f
p;15.87;s;t;p;t;d;c;p;9.98;8.53;s;s;p;u;w;t;f;k;d;u;f
p;11.72;s;t;p;t;d;c;p;9.13;8.16;s;s;p;u;w;t;f;k;d;a;f
p;12.75;s;t;p;t;d;c;p;7.18;7.15;s;s;p;u;w;t;f;k;d;u;f
p;16.59;s;t;p;t;d;c;p;9.79;8.89;s;s;p;u;w;t;f;k;d;a;f
p;15.81;s;t;p;t;d;c;p;8.21;7.61;s;s;p;u;w;t;f;k;d;u;f
p;11.89;s;t;p;t;d;c;p;7.38;7.06;s;s;p;u;w;t;f;k;d;a;f
p;15.19;s;t;p;t;d;c;p;7.91;7.21;s;s;p;u;w;t;f;k;d;a;f
p;15.55;s;t;p;t;d;c;p;9.18;8.23;s;s;p;u;w;t;f;k;d;a;f
p;15.23;s;t;p;t;d;c;p;8.71;7.56;s;s;p;u;w;t;f;k;d;u;f
p;12.4;s;t;p;t;d;c;p;8.29;7.63;s;s;p;u;w;t;f;k;d;u;f
p;16.71;s;t;p;t;d;c;p;10.42;8.43;s;s;p;u;w;t;f;k;d;u;f
p;16.24;s;t;p;t;d;c;p;8.35;7.8;s;s;p;u;w;t;f;k;d;a;f
p;16.04;s;t;p;t;d;c;p;8.26;7.64;s;s;p;u;w;t;f;k;d;u;f
p;13.94;s;t;p;t;d;c;p;7.91;7.55;s;s;p;u;w;t;f;k;d;a;f
p;14.07;s;t;p;t;d;c;p;9.84;6.76;s;s;p;u;w;t;f;k;d;u;f
p;17.28;s;t;p;t;d;c;p;9.92;8.43;s;s;p;u;w;t;f;k;d;a;f
p;13.54;s;t;p;t;d;c;p;7.52;6.75;s;s;p;u;w;t;f;k;d;a;f
p;13.62;s;t;p;t;d;c;p;9.25;6.93;s;s;p;u;w;t;f;k;d;u;f
p;14.37;s;t;p;t;d;c;p;8.86;7.8;s;s;p;u;w;t;f;k;d;a;f
p;15.93;s;t;p;t;d;c;p;10.33;8.49;s;s;p;u;w;t;f;k;d;a;f
p;15.55;s;t;p;t;d;c;p;8.69;7.77;s;s;p;u;w;t;f;k;d;u;f
p;15.78;s;t;p;t;d;c;p;8.38;8.36;s;s;p;u;w;t;f;k;d;u;f
p;14.61;s;t;p;t;d;c;p;9.96;8.21;s;s;p;u;w;t;f;k;d;u;f
p;17.32;s;t;p;t;d;c;p;9.46;9.22;s;s;p;u;w;t;f;k;d;u;f
p;14.36;s;t;p;t;d;c;p;8.76;7.39;s;s;p;u;w;t;f;k;d;a;f
p;17.23;s;t;p;t;d;c;p;9.93;8.34;s;s;p;u;w;t;f;k;d;a;f
p;14.56;s;t;p;t;d;c;p;9.51;8.61;s;s;p;u;w;t;f;k;d;a;f
p;14.3;s;t;p;t;d;c;p;8.15;7.57;s;s;p;u;w;t;f;k;d;u;f
p;14.99;s;t;p;t;d;c;p;9.4;7.32;s;s;p;u;w;t;f;k;d;a;f
p;13.8;s;t;p;t;d;c;p;9.12;8.06;s;s;p;u;w;t;f;k;d;a;f
p;15.24;s;t;p;t;d;c;p;9.7;7.78;s;s;p;u;w;t;f;k;d;a;f
p;14.74;s;t;p;t;d;c;p;7.81;7.61;s;s;p;u;w;t;f;k;d;u;f
p;13.21;s;t;p;t;d;c;p;9.4;8.11;s;s;p;u;w;t;f;k;d;u;f
p;15.43;s;t;p;t;d;c;p;9.11;8.43;s;s;p;u;w;t;f;k;d;a;f
p;16.17;s;t;p;t;d;c;p;9.18;8.87;s;s;p;u;w;t;f;k;d;u;f
p;18.23;s;t;p;t;d;c;p;9.61;9.42;s;s;p;u;w;t;f;k;d;u;f
p;15.44;s;t;p;t;d;c;p;8.17;7.19;s;s;p;u;w;t;f;k;d;u;f
p;15.36;s;t;p;t;d;c;p;8.55;8.15;s;s;p;u;w;t;f;k;d;u;f
p;12.95;s;t;p;t;d;c;p;6.98;6.8;s;s;p;u;w;t;f;k;d;a;f
p;14.56;s;t;p;t;d;c;p;10.65;7.34;s;s;p;u;w;t;f;k;d;u;f
p;17.77;s;t;p;t;d;c;p;9.43;9.13;s;s;p;u;w;t;f;k;d;u;f
p;15.27;s;t;p;t;d;c;p;9.25;8.06;s;s;p;u;w;t;f;k;d;u;f
p;16.98;s;t;p;t;d;c;p;9.89;8.39;s;s;p;u;w;t;f;k;d;a;f
p;14.3;s;t;p;t;d;c;p;8.88;8.11;s;s;p;u;w;t;f;k;d;a;f
p;15.15;s;t;p;t;d;c;p;9.32;8.47;s;s;p;u;w;t;f;k;d;a;f
p;12.93;s;t;p;t;d;c;p;10.76;7.21;s;s;p;u;w;t;f;k;d;u;f
p;15.0;s;t;p;t;d;c;p;9.41;7.43;s;s;p;u;w;t;f;k;d;a;f
p;14.55;s;t;p;t;d;c;p;8.91;7.87;s;s;p;u;w;t;f;k;d;a;f
p;14.66;s;t;p;t;d;c;p;8.72;7.65;s;s;p;u;w;t;f;k;d;u;f
p;16.41;s;t;p;t;d;c;p;9.88;7.85;s;s;p;u;w;t;f;k;d;u;f
p;14.56;s;t;p;t;d;c;p;9.27;8.87;s;s;p;u;w;t;f;k;d;u;f
p;13.07;s;t;p;t;d;c;p;7.83;7.41;s;s;p;u;w;t;f;k;d;a;f
p;16.91;s;t;p;t;d;c;p;10.05;8.72;s;s;p;u;w;t;f;k;d;u;f
p;15.57;s;t;p;t;d;c;p;9.49;7.82;s;s;p;u;w;t;f;k;d;a;f
p;17.25;s;t;p;t;d;c;p;9.72;8.18;s;s;p;u;w;t;f;k;d;a;f
p;14.28;s;t;p;t;d;c;p;8.55;7.46;s;s;p;u;w;t;f;k;d;a;f
p;14.22;s;t;p;t;d;c;p;9.78;7.57;s;s;p;u;w;t;f;k;d;u;f
p;17.03;s;t;p;t;d;c;p;10.51;9.03;s;s;p;u;w;t;f;k;d;u;f
p;15.65;s;t;p;t;d;c;p;8.9;7.81;s;s;p;u;w;t;f;k;d;u;f
p;13.82;s;t;p;t;d;c;p;9.5;7.41;s;s;p;u;w;t;f;k;d;u;f
p;15.41;s;t;p;t;d;c;p;9.76;7.99;s;s;p;u;w;t;f;k;d;a;f
p;14.15;s;t;p;t;d;c;p;7.99;7.2;s;s;p;u;w;t;f;k;d;u;f
p;18.04;s;t;p;t;d;c;p;8.69;8.2;s;s;p;u;w;t;f;k;d;u;f
p;13.99;s;t;p;t;d;c;p;10.98;7.11;s;s;p;u;w;t;f;k;d;a;f
p;14.0;s;t;p;t;d;c;p;7.81;7.65;s;s;p;u;w;t;f;k;d;a;f
p;16.93;s;t;p;t;d;c;p;9.13;8.84;s;s;p;u;w;t;f;k;d;a;f
p;14.68;s;t;p;t;d;c;p;8.64;8.05;s;s;p;u;w;t;f;k;d;u;f
p;14.52;s;t;p;t;d;c;p;8.81;7.92;s;s;p;u;w;t;f;k;d;u;f
p;12.27;s;t;p;t;d;c;p;8.51;7.68;s;s;p;u;w;t;f;k;d;u;f
p;17.16;s;t;p;t;d;c;p;10.83;9.12;s;s;p;u;w;t;f;k;d;u;f
p;14.31;s;t;p;t;d;c;p;8.94;7.95;s;s;p;u;w;t;f;k;d;u;f
p;14.82;s;t;p;t;d;c;p;8.48;7.59;s;s;p;u;w;t;f;k;d;a;f
p;17.89;s;t;p;t;d;c;p;10.75;8.81;s;s;p;u;w;t;f;k;d;a;f
p;16.93;s;t;p;t;d;c;p;9.47;8.43;s;s;p;u;w;t;f;k;d;u;f
p;13.87;s;t;p;t;d;c;p;9.02;7.18;s;s;p;u;w;t;f;k;d;a;f
p;15.07;s;t;p;t;d;c;p;8.58;8.57;s;s;p;u;w;t;f;k;d;u;f
p;16.68;s;t;p;t;d;c;p;10.04;7.95;s;s;p;u;w;t;f;k;d;u;f
p;14.45;s;t;p;t;d;c;p;9.66;8.51;s;s;p;u;w;t;f;k;d;a;f
p;18.43;s;t;p;t;d;c;p;8.85;8.53;s;s;p;u;w;t;f;k;d;u;f
p;12.82;s;t;p;t;d;c;p;8.54;6.97;s;s;p;u;w;t;f;k;d;a;f
p;16.64;s;t;p;t;d;c;p;10.77;8.33;s;s;p;u;w;t;f;k;d;a;f
p;16.82;s;t;p;t;d;c;p;9.42;9.23;s;s;p;u;w;t;f;k;d;u;f
p;16.3;s;t;p;t;d;c;p;10.57;8.32;s;s;p;u;w;t;f;k;d;a;f
p;14.71;s;t;p;t;d;c;p;9.03;8.28;s;s;p;u;w;t;f;k;d;u;f
p;17.55;s;t;p;t;d;c;p;11.01;8.46;s;s;p;u;w;t;f;k;d;a;f
p;17.17;s;t;p;t;d;c;p;8.77;8.7;s;s;p;u;w;t;f;k;d;a;f
p;12.83;s;t;p;t;d;c;p;8.28;7.18;s;s;p;u;w;t;f;k;d;u;f
p;13.54;s;t;p;t;d;c;p;9.2;8.24;s;s;p;u;w;t;f;k;d;u;f
p;14.54;s;t;p;t;d;c;p;8.81;8.19;s;s;p;u;w;t;f;k;d;a;f
p;15.06;s;t;p;t;d;c;p;9.1;7.48;s;s;p;u;w;t;f;k;d;a;f
p;14.96;s;t;p;t;d;c;p;10.3;7.63;s;s;p;u;w;t;f;k;d;u;f
p;13.97;s;t;p;t;d;c;p;9.51;8.14;s;s;p;u;w;t;f;k;d;a;f
p;13.31;s;t;p;t;d;c;p;8.13;7.6;s;s;p;u;w;t;f;k;d;a;f
p;12.58;s;t;p;t;d;c;p;8.48;7.38;s;s;p;u;w;t;f;k;d;u;f
p;18.36;s;t;p;t;d;c;p;10.53;8.84;s;s;p;u;w;t;f;k;d;a;f
p;15.14;s;t;p;t;d;c;p;8.29;7.63;s;s;p;u;w;t;f;k;d;u;f
